petition_id,date_filed,Priority,appeal_id,filing_party,prop_i_petition,Address,petition_zip_code,supervisor_district,neighborhoods,shape,year,month,reason,value
T211090,2021-12-31,False,,tenant,,1500 Block Of Grove Street,94117,5.0,Lone Mountain/USF,POINT (-122.44212 37.7754),2021,12,tenant_decrease_housing_services,True
T211085,2021-12-31,False,,tenant,,0 Block Of Grand View Avenue,94114,8.0,Twin Peaks,POINT (-122.440636 37.756756),2021,12,tenant_decrease_housing_services,True
T211083,2021-12-29,False,,tenant,,1300 Block Of Green Street,94109,3.0,Russian Hill,POINT (-122.421326 37.797928),2021,12,tenant_decrease_housing_services,True
T211082,2021-12-28,False,,tenant,,2500 Block Of Post Street,94115,5.0,Presidio Heights,POINT (-122.44382 37.78379),2021,12,tenant_decrease_housing_services,True
T211081,2021-12-28,False,,tenant,,200 Block Of Rolph Street,94112,11.0,Excelsior,POINT (-122.43677 37.713608),2021,12,tenant_decrease_housing_services,True
T211080,2021-12-28,False,,tenant,,700 Block Of Valencia Street,94110,8.0,Mission,POINT (-122.4215 37.760902),2021,12,tenant_decrease_housing_services,True
T211079,2021-12-28,False,,tenant,,0 Block Of Grace Street,94103,6.0,South of Market,POINT (-122.41471 37.774994),2021,12,tenant_decrease_housing_services,True
T211078,2021-12-28,False,,tenant,,100 Block Of Central Avenue,94117,5.0,Haight Ashbury,POINT (-122.44374 37.770893),2021,12,tenant_decrease_housing_services,True
T211077,2021-12-28,False,,tenant,,400 Block Of 15th Avenue,94118,1.0,Outer Richmond,POINT (-122.47391 37.779613),2021,12,tenant_decrease_housing_services,True
T211075,2021-12-27,False,,tenant,,2400 Block Of Sacramento Street,94115,2.0,Pacific Heights,POINT (-122.43381 37.789864),2021,12,tenant_decrease_housing_services,True
T211070,2021-12-22,False,,tenant,,1900 Block Of Great Highway,94116,4.0,Sunset/Parkside,POINT (-122.508064 37.75004),2021,12,tenant_decrease_housing_services,True
T211068,2021-12-20,False,,tenant,,2300 Block Of Bay Street,94123,2.0,Marina,POINT (-122.44571 37.80152),2021,12,tenant_decrease_housing_services,True
T211067,2021-12-20,False,,tenant,,200 Block Of Clinton Park,94103,8.0,Mission,POINT (-122.42564 37.769047),2021,12,tenant_decrease_housing_services,True
T211066,2021-12-21,False,,tenant,,1500 Block Of Green Street,94123,2.0,Marina,POINT (-122.424614 37.797512),2021,12,tenant_decrease_housing_services,True
T211065,2021-12-20,False,,tenant,,0 Block Of Heather Avenue,94118,2.0,Presidio Heights,POINT (-122.452866 37.784912),2021,12,tenant_decrease_housing_services,True
T211063,2021-12-16,False,,tenant,,4200 Block Of Cesar Chavez Street,94131,8.0,Noe Valley,POINT (-122.43515 37.74722),2021,12,tenant_decrease_housing_services,True
T211062,2021-12-17,False,,tenant,,700 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.41563 37.786415),2021,12,tenant_decrease_housing_services,True
T211058,2021-12-14,False,,tenant,,100 Block Of Shrader Street,94117,5.0,Lone Mountain/USF,POINT (-122.45272 37.773575),2021,12,tenant_decrease_housing_services,True
T211052,2021-12-17,False,,tenant,,1200 Block Of 42nd Avenue,94122,4.0,Sunset/Parkside,POINT (-122.50184 37.763416),2021,12,tenant_decrease_housing_services,True
T211042,2021-12-13,False,,tenant,,1500 Block Of 17th Avenue,94122,7.0,Inner Sunset,POINT (-122.47466 37.758995),2021,12,tenant_decrease_housing_services,True
T211041,2021-12-13,False,,tenant,,1900 Block Of Franklin Street,94109,2.0,Pacific Heights,POINT (-122.42443 37.792404),2021,12,tenant_decrease_housing_services,True
T211040,2021-12-13,False,,tenant,,600 Block Of Sawyer Street,94134,10.0,Visitacion Valley,POINT (-122.41598 37.709347),2021,12,tenant_decrease_housing_services,True
T211039,2021-12-08,False,,tenant,,3100 Block Of Gough Street,94123,2.0,Marina,POINT (-122.428116 37.802326),2021,12,tenant_decrease_housing_services,True
T211038,2021-12-08,False,,tenant,,500 Block Of Thornton Avenue,94124,10.0,Bayview Hunters Point,POINT (-122.39901 37.731625),2021,12,tenant_decrease_housing_services,True
T211036,2021-12-07,False,,tenant,,200 Block Of Columbus Avenue,94133,3.0,Chinatown,POINT (-122.40587 37.79731),2021,12,tenant_decrease_housing_services,True
T211035,2021-12-07,False,,tenant,,200 Block Of Granada Avenue,94112,7.0,Oceanview/Merced/Ingleside,POINT (-122.45717 37.722973),2021,12,tenant_decrease_housing_services,True
T211034,2021-12-07,False,,tenant,,1200 Block Of 20th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.47826 37.764458),2021,12,tenant_decrease_housing_services,True
T211033,2021-12-06,False,,tenant,,700 Block Of San Jose Avenue,94110,9.0,Bernal Heights,POINT (-122.42291 37.743103),2021,12,tenant_decrease_housing_services,True
T211030,2021-12-08,False,,tenant,,1200 Block Of Jones Street,94109,3.0,Nob Hill,POINT (-122.41434 37.792564),2021,12,tenant_decrease_housing_services,True
T211029,2021-12-09,False,,tenant,,600 Block Of Central Avenue,94117,5.0,Lone Mountain/USF,POINT (-122.44469 37.77555),2021,12,tenant_decrease_housing_services,True
T211028,2021-12-06,False,,tenant,,700 Block Of Leavenworth Street,94109,3.0,Nob Hill,POINT (-122.41509 37.78792),2021,12,tenant_decrease_housing_services,True
T211027,2021-12-06,False,,tenant,,800 Block Of Fillmore Street,94117,5.0,Hayes Valley,POINT (-122.43148 37.77723),2021,12,tenant_decrease_housing_services,True
T211026,2021-12-06,False,,tenant,,1700 Block Of Van Ness Avenue,94109,2.0,Pacific Heights,POINT (-122.42271 37.791718),2021,12,tenant_decrease_housing_services,True
T211024,2021-12-07,False,,tenant,,300 Block Of 30th Avenue,94121,1.0,Outer Richmond,POINT (-122.490295 37.782707),2021,12,tenant_decrease_housing_services,True
T211021,2021-12-03,False,,tenant,,1300 Block Of 47th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.507065 37.761307),2021,12,tenant_decrease_housing_services,True
T211019,2021-12-01,False,,tenant,,2900 Block Of 16th Street,94103,9.0,Mission,POINT (-122.41803 37.765152),2021,12,tenant_decrease_housing_services,True
T211017,2021-12-01,False,,tenant,,3600 Block Of Fillmore Street,94123,2.0,Marina,POINT (-122.43688 37.80311),2021,12,tenant_decrease_housing_services,True
T211010,2021-11-29,False,,tenant,,100 Block Of Sickles Avenue,94112,11.0,Outer Mission,POINT (-122.45357 37.709423),2021,11,tenant_decrease_housing_services,True
T211008,2021-11-29,False,,tenant,,1100 Block Of Leavenworth Street,94109,3.0,Nob Hill,POINT (-122.41588 37.791836),2021,11,tenant_decrease_housing_services,True
T211007,2021-11-24,False,,tenant,,500 Block Of London Street,94112,11.0,Excelsior,POINT (-122.43697 37.72043),2021,11,tenant_decrease_housing_services,True
T210990,2021-11-23,False,,tenant,,0 Block Of Lupine Avenue,94118,2.0,Presidio Heights,POINT (-122.448364 37.7844),2021,11,tenant_decrease_housing_services,True
T210984,2021-11-24,False,,tenant,,1300 Block Of 38th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.49742 37.761734),2021,11,tenant_decrease_housing_services,True
T210983,2021-11-22,False,,tenant,,0 Block Of Baltimore Way,94112,11.0,Excelsior,POINT (-122.43161 37.70943),2021,11,tenant_decrease_housing_services,True
T210964,2021-11-16,False,,tenant,,100 Block Of Wood Street,94118,1.0,Lone Mountain/USF,POINT (-122.44892 37.78153),2021,11,tenant_decrease_housing_services,True
T210963,2021-11-16,False,,tenant,,1200 Block Of 19th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.47731 37.7645),2021,11,tenant_decrease_housing_services,True
T210961,2021-11-15,False,,tenant,,2800 Block Of Geary Boulevard,94118,1.0,Lone Mountain/USF,POINT (-122.44958 37.78211),2021,11,tenant_decrease_housing_services,True
T210960,2021-11-15,False,,tenant,,500 Block Of Ofarrell Street,94102,6.0,Tenderloin,POINT (-122.413795 37.785686),2021,11,tenant_decrease_housing_services,True
T210957,2021-11-12,False,,tenant,,200 Block Of Hyde Street,94102,6.0,Tenderloin,POINT (-122.41579 37.78305),2021,11,tenant_decrease_housing_services,True
T210950,2021-11-12,False,,tenant,,2300 Block Of Fulton Street,94118,1.0,Golden Gate Park,POINT (-122.455765 37.77462),2021,11,tenant_decrease_housing_services,True
T210948,2021-11-12,False,,tenant,,100 Block Of San Marcos Avenue,94116,7.0,West of Twin Peaks,POINT (-122.464134 37.746597),2021,11,tenant_decrease_housing_services,True
T210945,2021-11-10,False,,tenant,,800 Block Of Hayes Street,94117,5.0,Hayes Valley,POINT (-122.430374 37.77594),2021,11,tenant_decrease_housing_services,True
T210943,2021-11-12,False,,tenant,,400 Block Of Burnett Avenue,94131,8.0,Twin Peaks,POINT (-122.4443 37.75363),2021,11,tenant_decrease_housing_services,True
T210941,2021-11-08,False,,tenant,,400 Block Of Hyde Street,94109,6.0,Tenderloin,POINT (-122.41617 37.784912),2021,11,tenant_decrease_housing_services,True
T210938,2021-11-08,False,,tenant,,500 Block Of Baker Street,94117,5.0,Lone Mountain/USF,POINT (-122.44139 37.77597),2021,11,tenant_decrease_housing_services,True
T210937,2021-11-08,False,,tenant,,1200 Block Of Newhall Street,94124,10.0,Bayview Hunters Point,POINT (-122.391365 37.7366),2021,11,tenant_decrease_housing_services,True
T210936,2021-11-08,False,,tenant,,5500 Block Of Mission Street,94112,11.0,Outer Mission,POINT (-122.44535 37.71205),2021,11,tenant_decrease_housing_services,True
T210930,2021-11-05,False,,tenant,,100 Block Of Highland Avenue,94110,9.0,Bernal Heights,POINT (-122.4221 37.73731),2021,11,tenant_decrease_housing_services,True
T210929,2021-11-19,False,,tenant,,100 Block Of Cole Street,94117,5.0,Lone Mountain/USF,POINT (-122.451065 37.77378),2021,11,tenant_decrease_housing_services,True
T210925,2021-11-04,False,,tenant,,100 Block Of San Marcos Avenue,94116,7.0,West of Twin Peaks,POINT (-122.464134 37.746597),2021,11,tenant_decrease_housing_services,True
T210924,2021-11-03,False,,tenant,,1200 Block Of Russia Avenue,94112,11.0,Excelsior,POINT (-122.42721 37.716824),2021,11,tenant_decrease_housing_services,True
T210921,2021-11-03,False,,tenant,,1000 Block Of Lake Street,94118,2.0,Inner Richmond,POINT (-122.47058 37.78641),2021,11,tenant_decrease_housing_services,True
T210918,2021-11-03,False,,tenant,,3500 Block Of 18th Street,94110,8.0,Mission,POINT (-122.422 37.761677),2021,11,tenant_decrease_housing_services,True
T210916,2021-11-03,False,,tenant,,3500 Block Of 18th Street,94110,8.0,Mission,POINT (-122.422 37.761677),2021,11,tenant_decrease_housing_services,True
T210914,2021-11-03,False,,tenant,,3500 Block Of 18th Street,94110,8.0,Mission,POINT (-122.422 37.761677),2021,11,tenant_decrease_housing_services,True
T210911,2021-11-17,False,,tenant,,0 Block Of Laussat Street,94102,5.0,Hayes Valley,POINT (-122.42789 37.771954),2021,11,tenant_decrease_housing_services,True
T210910,2021-10-29,False,,tenant,,300 Block Of Spruce Street,94118,2.0,Presidio Heights,POINT (-122.45368 37.787785),2021,10,tenant_decrease_housing_services,True
T210890,2021-10-29,False,,tenant,,2000 Block Of Pierce Street,94115,2.0,Pacific Heights,POINT (-122.43718 37.788727),2021,10,tenant_decrease_housing_services,True
T210889,2021-10-26,False,,tenant,,1000 Block Of Montgomery Street,94133,3.0,North Beach,POINT (-122.40396 37.7987),2021,10,tenant_decrease_housing_services,True
T210887,2021-10-25,False,,tenant,,1500 Block Of Jones Street,94109,3.0,Nob Hill,POINT (-122.41492 37.795433),2021,10,tenant_decrease_housing_services,True
T210886,2021-10-20,False,,tenant,,0 Block Of Reardon Road,94124,10.0,Bayview Hunters Point,POINT (-122.37697 37.72947),2021,10,tenant_decrease_housing_services,True
T210884,2021-10-21,False,,tenant,,2700 Block Of Sutter Street,94115,2.0,Presidio Heights,POINT (-122.44554 37.784527),2021,10,tenant_decrease_housing_services,True
T210883,2021-10-21,False,,tenant,,400 Block Of Davis Court,94111,3.0,Financial District/South Beach,POINT (-122.398254 37.7967),2021,10,tenant_decrease_housing_services,True
T210882,2021-10-20,False,,tenant,,800 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.41727 37.786205),2021,10,tenant_decrease_housing_services,True
T210881,2021-10-19,False,,tenant,,2200 Block Of Stockton Street,94133,3.0,North Beach,POINT (-122.4104 37.806496),2021,10,tenant_decrease_housing_services,True
T210880,2021-10-18,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,10,tenant_decrease_housing_services,True
T210879,2021-10-18,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,10,tenant_decrease_housing_services,True
T210878,2021-10-18,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,10,tenant_decrease_housing_services,True
T210877,2021-10-18,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,10,tenant_decrease_housing_services,True
T210876,2021-10-18,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,10,tenant_decrease_housing_services,True
T210875,2021-10-18,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,10,tenant_decrease_housing_services,True
T210874,2021-10-18,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,10,tenant_decrease_housing_services,True
T210873,2021-10-18,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,10,tenant_decrease_housing_services,True
T210872,2021-10-18,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,10,tenant_decrease_housing_services,True
T210871,2021-10-18,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,10,tenant_decrease_housing_services,True
T210870,2021-10-18,False,,tenant,,4100 Block Of Cesar Chavez Street,94131,8.0,Noe Valley,POINT (-122.432915 37.747345),2021,10,tenant_decrease_housing_services,True
T210869,2021-10-15,False,,tenant,,400 Block Of Ellis Street,94102,6.0,Tenderloin,POINT (-122.413605 37.78475),2021,10,tenant_decrease_housing_services,True
T210868,2021-10-14,False,,tenant,,700 Block Of Gonzalez Drive,94132,7.0,Lakeshore,POINT (-122.48063 37.717464),2021,10,tenant_decrease_housing_services,True
T210867,2021-10-14,False,,tenant,,900 Block Of Oak Street,94117,5.0,Hayes Valley,POINT (-122.43493 37.77345),2021,10,tenant_decrease_housing_services,True
T210855,2021-10-15,False,,tenant,,600 Block Of Jones Street,94102,3.0,Tenderloin,POINT (-122.41323 37.787056),2021,10,tenant_decrease_housing_services,True
T210853,2021-10-14,False,,tenant,,1500 Block Of Green Street,94123,2.0,Marina,POINT (-122.424614 37.797512),2021,10,tenant_decrease_housing_services,True
T210850,2021-10-12,False,,tenant,,500 Block Of Page Street,94117,5.0,Hayes Valley,POINT (-122.42981 37.773144),2021,10,tenant_decrease_housing_services,True
T210849,2021-11-12,False,,tenant,,600 Block Of Divisadero Street,94117,5.0,Hayes Valley,POINT (-122.43795 37.77545),2021,11,tenant_decrease_housing_services,True
T210846,2021-10-12,False,,tenant,,1300 Block Of Jessie Street,94103,6.0,Mission,POINT (-122.421074 37.771343),2021,10,tenant_decrease_housing_services,True
T210840,2021-10-08,False,,tenant,,1200 Block Of Taylor Street,94108,3.0,Nob Hill,POINT (-122.41292 37.793877),2021,10,tenant_decrease_housing_services,True
T210837,2021-11-01,False,,tenant,,1000 Block Of Howard Street,94103,6.0,South of Market,POINT (-122.40798 37.77909),2021,11,tenant_decrease_housing_services,True
T210834,2021-10-04,False,,tenant,,1500 Block Of Clay Street,94109,3.0,Nob Hill,POINT (-122.41817 37.79275),2021,10,tenant_decrease_housing_services,True
T210833,2021-10-04,False,,tenant,,2900 Block Of 26th Street,94110,9.0,Mission,POINT (-122.409294 37.749573),2021,10,tenant_decrease_housing_services,True
T210831,2021-03-05,False,,tenant,,2300 Block Of Francisco Street,94123,2.0,Marina,POINT (-122.44387 37.8008),2021,3,tenant_decrease_housing_services,True
T210819,2021-10-01,False,,tenant,,1600 Block Of Beach Street,94123,2.0,Marina,POINT (-122.436264 37.804638),2021,10,tenant_decrease_housing_services,True
T210818,2021-09-30,False,,tenant,,1000 Block Of Larkin Street,94109,3.0,Nob Hill,POINT (-122.41841 37.787727),2021,9,tenant_decrease_housing_services,True
T210815,2021-09-27,False,,tenant,,1600 Block Of Beach Street,94123,2.0,Marina,POINT (-122.436264 37.804638),2021,9,tenant_decrease_housing_services,True
T210814,2021-09-30,False,,tenant,,1600 Block Of Leavenworth Street,94109,3.0,Russian Hill,POINT (-122.416725 37.796017),2021,9,tenant_decrease_housing_services,True
T210813,2021-09-30,False,,tenant,,4200 Block Of Mission Street,94112,11.0,Excelsior,POINT (-122.43045 37.729515),2021,9,tenant_decrease_housing_services,True
T210812,2021-09-30,False,,tenant,,700 Block Of 38th Avenue,94121,1.0,Outer Richmond,POINT (-122.498314 37.774734),2021,9,tenant_decrease_housing_services,True
T210807,2021-09-29,False,,tenant,,1500 Block Of Francisco Street,94123,2.0,Marina,POINT (-122.43068 37.80248),2021,9,tenant_decrease_housing_services,True
T210806,2021-09-28,False,,tenant,,400 Block Of South Van Ness Avenue,94103,9.0,Mission,POINT (-122.417595 37.766277),2021,9,tenant_decrease_housing_services,True
T210805,2021-09-27,False,,tenant,,800 Block Of Hayes Street,94117,5.0,Hayes Valley,POINT (-122.430374 37.77594),2021,9,tenant_decrease_housing_services,True
T210799,2021-09-24,False,,tenant,,1200 Block Of Taylor Street,94108,3.0,Nob Hill,POINT (-122.41292 37.793877),2021,9,tenant_decrease_housing_services,True
T210798,2021-09-24,False,,tenant,,1200 Block Of Taylor Street,94108,3.0,Nob Hill,POINT (-122.41292 37.793877),2021,9,tenant_decrease_housing_services,True
T210797,2021-09-24,False,,tenant,,1200 Block Of Taylor Street,94108,3.0,Nob Hill,POINT (-122.41292 37.793877),2021,9,tenant_decrease_housing_services,True
T210796,2021-09-24,False,,tenant,,1200 Block Of Taylor Street,94108,3.0,Nob Hill,POINT (-122.41292 37.793877),2021,9,tenant_decrease_housing_services,True
T210795,2021-09-24,False,,tenant,,1200 Block Of Taylor Street,94108,3.0,Nob Hill,POINT (-122.41292 37.793877),2021,9,tenant_decrease_housing_services,True
